QUANTITYORDERED,PRICEEACH,ORDERDATE,MONTH_ID,YEAR_ID,CUSTOMERNAME
36,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
27,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
47,100.0,12/2/2003 0:00,12,2003,Euro Shopping Channel
33,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
21,100.0,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
21,93.28,4/12/2004 0:00,4,2004,"Oulu Toy Supplies, Inc."
41,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
40,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
28,100.0,8/4/2004 0:00,8,2004,"Dragon Souveniers, Ltd."
23,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
23,100.0,10/4/2003 0:00,10,2003,"Blauer See Auto, Co."
25,100.0,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
24,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
39,64.74,11/15/2004 0:00,11,2004,Land of Toys Inc.
55,75.2,11/24/2004 0:00,11,2004,Salzburg Collectables
46,88.45,1/6/2005 0:00,1,2005,Suominen Souveniers
50,100.0,2/9/2005 0:00,2,2005,"Toys of Finland, Co."
47,100.0,3/3/2005 0:00,3,2005,Scandinavian Gift Ideas
97,93.28,4/14/2005 0:00,4,2005,Mini Caravy
32,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
35,100.0,1/29/2003 0:00,1,2003,Baane Mini Imports
49,100.0,3/26/2003 0:00,3,2003,Mini Gifts Distributors Ltd.
38,100.0,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
32,100.0,7/24/2003 0:00,7,2003,Technics Stores Inc.
34,100.0,9/19/2003 0:00,9,2003,"Dragon Souveniers, Ltd."
36,99.17,10/21/2003 0:00,10,2003,Mini Auto Werke
48,93.34,11/6/2003 0:00,11,2003,"Australian Gift Network, Co"
21,96.84,11/13/2003 0:00,11,2003,"Classic Gift Ideas, Inc"
21,93.34,11/25/2003 0:00,11,2003,"Saveley & Henriot, Co."
34,100.0,12/5/2003 0:00,12,2003,Canadian Gift Exchange Network
46,100.0,1/29/2004 0:00,1,2004,West Coast Collectables Co.
32,100.0,3/10/2004 0:00,3,2004,Cambridge Collectables Co.
29,100.0,5/4/2004 0:00,5,2004,Super Scale Inc.
41,100.0,6/15/2004 0:00,6,2004,"Tokyo Collectables, Ltd"
43,96.84,7/19/2004 0:00,7,2004,Souveniers And Things Co.
24,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
41,100.0,9/8/2004 0:00,9,2004,Scandinavian Gift Ideas
46,98.0,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
32,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
22,100.0,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
29,40.25,11/18/2004 0:00,11,2004,Mini Wheels Co.
42,49.6,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
39,98.0,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
27,100.0,1/20/2005 0:00,1,2005,"Anna's Decorations, Ltd"
48,98.0,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
29,85.1,3/9/2005 0:00,3,2005,"Anna's Decorations, Ltd"
27,100.0,5/1/2005 0:00,5,2005,Quebec Home Shopping Network
54,100.0,5/31/2005 0:00,5,2005,Euro Shopping Channel
26,100.0,3/10/2003 0:00,3,2003,Motor Mint Distributors Inc.
34,100.0,5/8/2003 0:00,5,2003,Marseille Mini Autos
25,100.0,7/4/2003 0:00,7,2003,Alpha Cognac
23,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
28,100.0,10/17/2003 0:00,10,2003,Heintze Collectables
35,100.0,11/5/2003 0:00,11,2003,Quebec Home Shopping Network
44,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
22,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
42,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
29,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
32,100.0,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
41,100.0,4/13/2004 0:00,4,2004,Osaka Souveniers Co.
26,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
21,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
34,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
41,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
37,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
37,100.0,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
41,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
46,100.0,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
40,100.0,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
43,97.6,12/9/2004 0:00,12,2004,Lyon Souveniers
30,87.06,1/7/2005 0:00,1,2005,Mini Creations Ltd.
35,100.0,2/9/2005 0:00,2,2005,"Toys of Finland, Co."
36,93.77,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
61,100.0,4/15/2005 0:00,4,2005,Danish Wholesale Imports
38,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
39,100.0,1/10/2003 0:00,1,2003,Vitachrome Inc.
33,99.66,3/25/2003 0:00,3,2003,Mini Wheels Co.
32,100.0,5/21/2003 0:00,5,2003,"Australian Collectors, Co."
31,100.0,7/16/2003 0:00,7,2003,Souveniers And Things Co.
50,100.0,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
48,91.44,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
43,100.0,11/5/2003 0:00,11,2003,Rovelli Gifts
25,87.33,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
28,100.0,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
36,100.0,12/3/2003 0:00,12,2003,Euro Shopping Channel
27,89.38,1/29/2004 0:00,1,2004,West Coast Collectables Co.
25,100.0,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
40,100.0,4/29/2004 0:00,4,2004,Euro Shopping Channel
34,95.55,6/8/2004 0:00,6,2004,Danish Wholesale Imports
50,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
38,100.0,9/3/2004 0:00,9,2004,Herkku Gifts
37,95.55,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
43,89.38,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
43,86.3,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
46,95.13,11/17/2004 0:00,11,2004,"AV Stores, Co."
42,36.11,11/29/2004 0:00,11,2004,Signal Gift Stores
50,50.18,12/9/2004 0:00,12,2004,Lyon Souveniers
44,100.0,1/20/2005 0:00,1,2005,Collectables For Less Inc.
27,93.16,2/16/2005 0:00,2,2005,Euro Shopping Channel
35,100.0,3/9/2005 0:00,3,2005,"Anna's Decorations, Ltd"
51,95.55,5/30/2005 0:00,5,2005,Diecast Classics Inc.
41,50.14,1/10/2003 0:00,1,2003,Vitachrome Inc.
48,49.06,3/25/2003 0:00,3,2003,Mini Wheels Co.
42,54.99,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
49,43.13,7/16/2003 0:00,7,2003,Souveniers And Things Co.
30,58.22,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
45,51.21,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
48,44.21,11/5/2003 0:00,11,2003,Rovelli Gifts
32,54.45,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
46,53.37,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
48,63.61,12/3/2003 0:00,12,2003,Euro Shopping Channel
33,43.13,1/29/2004 0:00,1,2004,West Coast Collectables Co.
31,48.52,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
20,58.22,4/29/2004 0:00,4,2004,Euro Shopping Channel
29,51.75,6/8/2004 0:00,6,2004,Danish Wholesale Imports
27,57.68,8/17/2004 0:00,8,2004,Amica Models & Co.
24,56.07,9/3/2004 0:00,9,2004,Herkku Gifts
37,48.52,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
25,44.21,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
41,57.68,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
27,89.89,11/17/2004 0:00,11,2004,"AV Stores, Co."
21,58.95,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
22,72.41,12/9/2004 0:00,12,2004,Lyon Souveniers
32,98.63,1/20/2005 0:00,1,2005,Collectables For Less Inc.
25,52.83,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
42,100.0,3/9/2005 0:00,3,2005,"Anna's Decorations, Ltd"
25,51.75,5/30/2005 0:00,5,2005,Diecast Classics Inc.
37,100.0,3/18/2003 0:00,3,2003,"AV Stores, Co."
26,100.0,5/20/2003 0:00,5,2003,Atelier graphique
44,99.55,7/10/2003 0:00,7,2003,Reims Collectables
47,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
43,100.0,10/17/2003 0:00,10,2003,Heintze Collectables
42,100.0,11/5/2003 0:00,11,2003,Gift Depot Inc.
42,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
29,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
40,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
38,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
38,100.0,2/26/2004 0:00,2,2004,Collectable Mini Designs Co.
21,100.0,4/13/2004 0:00,4,2004,Mini Caravy
24,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
36,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
23,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
20,100.0,9/1/2004 0:00,9,2004,Handji Gifts& Co
32,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
29,100.0,10/16/2004 0:00,10,2004,Euro Shopping Channel
44,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
44,100.0,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
36,100.0,11/24/2004 0:00,11,2004,Reims Collectables
49,56.3,1/12/2005 0:00,1,2005,Toys4GrownUps.com
34,42.64,2/10/2005 0:00,2,2005,Euro Shopping Channel
59,100.0,4/22/2005 0:00,4,2005,The Sharp Gifts Warehouse
37,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
36,100.0,2/17/2003 0:00,2,2003,Rovelli Gifts
43,100.0,4/28/2003 0:00,4,2003,Salzburg Collectables
21,100.0,6/16/2003 0:00,6,2003,Gift Ideas Corp.
32,100.0,8/10/2003 0:00,8,2003,Mini Creations Ltd.
38,100.0,10/6/2003 0:00,10,2003,"Toys of Finland, Co."
43,100.0,10/23/2003 0:00,10,2003,Scandinavian Gift Ideas
42,100.0,11/8/2003 0:00,11,2003,Alpha Cognac
32,100.0,11/14/2003 0:00,11,2003,"Double Decker Gift Stores, Ltd"
42,100.0,11/27/2003 0:00,11,2003,Cruz & Sons Co.
31,100.0,1/12/2004 0:00,1,2004,Osaka Souveniers Co.
49,100.0,2/19/2004 0:00,2,2004,Collectable Mini Designs Co.
45,100.0,5/11/2004 0:00,5,2004,The Sharp Gifts Warehouse
49,100.0,6/24/2004 0:00,6,2004,Euro Shopping Channel
41,100.0,7/21/2004 0:00,7,2004,Collectables For Less Inc.
45,100.0,8/21/2004 0:00,8,2004,"Norway Gifts By Mail, Co."
36,100.0,9/15/2004 0:00,9,2004,"Bavarian Collectables Imports, Co."
39,100.0,10/14/2004 0:00,10,2004,"Classic Gift Ideas, Inc"
27,100.0,11/1/2004 0:00,11,2004,giftsbymail.co.uk
25,100.0,11/10/2004 0:00,11,2004,Danish Wholesale Imports
41,100.0,11/22/2004 0:00,11,2004,Royale Belge
39,99.52,12/3/2004 0:00,12,2004,"Stylish Desk Decors, Co."
28,57.55,1/31/2005 0:00,1,2005,"Oulu Toy Supplies, Inc."
25,54.57,3/1/2005 0:00,3,2005,Euro Shopping Channel
33,100.0,3/30/2005 0:00,3,2005,Reims Collectables
34,100.0,4/1/2005 0:00,4,2005,The Sharp Gifts Warehouse
24,100.0,5/10/2005 0:00,5,2005,L'ordine Souveniers
30,100.0,1/6/2003 0:00,1,2003,Online Diecast Creations Co.
42,100.0,3/18/2003 0:00,3,2003,"AV Stores, Co."
21,100.0,5/21/2003 0:00,5,2003,Signal Gift Stores
34,100.0,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
29,100.0,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
24,100.0,11/5/2003 0:00,11,2003,Rovelli Gifts
44,100.0,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
21,100.0,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
33,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
30,100.0,1/26/2004 0:00,1,2004,"Corrida Auto Replicas, Ltd"
26,100.0,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
41,100.0,4/13/2004 0:00,4,2004,Mini Caravy
26,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
32,100.0,9/1/2004 0:00,9,2004,Handji Gifts& Co
43,100.0,10/6/2003 0:00,10,2003,"UK Collectables, Ltd."
48,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
44,74.04,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
45,100.0,11/25/2004 0:00,11,2004,Marseille Mini Autos
37,100.0,1/12/2005 0:00,1,2005,Toys4GrownUps.com
39,100.0,2/10/2005 0:00,2,2005,Euro Shopping Channel
76,100.0,4/22/2005 0:00,4,2005,The Sharp Gifts Warehouse
37,100.0,5/29/2005 0:00,5,2005,Souveniers And Things Co.
38,82.39,3/3/2003 0:00,3,2003,Cruz & Sons Co.
43,72.38,5/8/2003 0:00,5,2003,Marseille Mini Autos
48,79.31,7/2/2003 0:00,7,2003,Mini Gifts Distributors Ltd.
26,82.39,9/5/2003 0:00,9,2003,Collectables For Less Inc.
38,88.55,10/11/2003 0:00,10,2003,"Men 'R' US Retailers, Ltd."
20,63.14,11/4/2003 0:00,11,2003,Mini Auto Werke
22,73.92,11/12/2003 0:00,11,2003,Herkku Gifts
45,90.86,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
45,85.47,12/2/2003 0:00,12,2003,Euro Shopping Channel
20,66.99,1/16/2004 0:00,1,2004,Euro Shopping Channel
47,64.68,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
46,73.92,4/12/2004 0:00,4,2004,"Oulu Toy Supplies, Inc."
23,83.93,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
33,74.69,7/6/2004 0:00,7,2004,L'ordine Souveniers
29,90.86,8/6/2004 0:00,8,2004,Signal Gift Stores
44,82.39,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
41,92.4,10/4/2003 0:00,10,2003,"Blauer See Auto, Co."
20,91.63,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
37,78.54,11/4/2004 0:00,11,2004,FunGiftIdeas.com
29,100.0,11/15/2004 0:00,11,2004,Land of Toys Inc.
55,65.45,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
22,100.0,1/6/2005 0:00,1,2005,Suominen Souveniers
31,67.76,2/9/2005 0:00,2,2005,"Toys of Finland, Co."
49,79.22,3/3/2005 0:00,3,2005,Scandinavian Gift Ideas
61,73.92,4/14/2005 0:00,4,2005,Mini Caravy
39,83.93,5/17/2005 0:00,5,2005,Salzburg Collectables
38,100.0,3/10/2003 0:00,3,2003,Motor Mint Distributors Inc.
31,100.0,5/8/2003 0:00,5,2003,Marseille Mini Autos
36,100.0,7/4/2003 0:00,7,2003,Alpha Cognac
25,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
48,100.0,10/17/2003 0:00,10,2003,Heintze Collectables
35,100.0,11/5/2003 0:00,11,2003,Quebec Home Shopping Network
21,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
47,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
38,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
41,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
24,100.0,2/26/2004 0:00,2,2004,Collectable Mini Designs Co.
37,100.0,4/13/2004 0:00,4,2004,Osaka Souveniers Co.
33,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
49,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
29,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
24,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
47,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
24,100.0,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
25,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
30,32.47,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
22,100.0,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
27,64.69,12/9/2004 0:00,12,2004,Lyon Souveniers
34,100.0,1/10/2005 0:00,1,2005,Royale Belge
36,100.0,2/9/2005 0:00,2,2005,"Toys of Finland, Co."
34,43.05,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
48,100.0,4/15/2005 0:00,4,2005,Danish Wholesale Imports
34,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
24,100.0,1/31/2003 0:00,1,2003,Euro Shopping Channel
46,100.0,4/4/2003 0:00,4,2003,Classic Legends Inc.
45,100.0,6/3/2003 0:00,6,2003,Muscle Machine Inc
39,100.0,8/1/2003 0:00,8,2003,Suominen Souveniers
43,100.0,9/21/2003 0:00,9,2003,"Oulu Toy Supplies, Inc."
29,100.0,10/22/2003 0:00,10,2003,"Dragon Souveniers, Ltd."
20,100.0,11/6/2003 0:00,11,2003,L'ordine Souveniers
46,100.0,11/14/2003 0:00,11,2003,"Iberia Gift Imports, Corp."
27,100.0,11/25/2003 0:00,11,2003,Mini Classics
44,100.0,12/9/2003 0:00,12,2003,Diecast Collectables
43,100.0,2/10/2004 0:00,2,2004,Signal Collectibles Ltd.
49,100.0,3/15/2004 0:00,3,2004,"Blauer See Auto, Co."
40,100.0,5/5/2004 0:00,5,2004,Euro Shopping Channel
30,100.0,6/15/2004 0:00,6,2004,Handji Gifts& Co
50,100.0,7/20/2004 0:00,7,2004,Mini Gifts Distributors Ltd.
23,100.0,8/20/2004 0:00,8,2004,Mini Gifts Distributors Ltd.
26,100.0,9/8/2004 0:00,9,2004,Land of Toys Inc.
27,100.0,10/13/2004 0:00,10,2004,Marta's Replicas Co.
42,100.0,10/22/2004 0:00,10,2004,Heintze Collectables
47,100.0,11/5/2004 0:00,11,2004,Vitachrome Inc.
49,100.0,11/20/2004 0:00,11,2004,"La Corne D'abondance, Co."
38,100.0,12/1/2004 0:00,12,2004,Muscle Machine Inc
20,100.0,12/10/2004 0:00,12,2004,Euro Shopping Channel
25,100.0,1/23/2005 0:00,1,2005,Mini Gifts Distributors Ltd.
25,88.0,2/17/2005 0:00,2,2005,Mini Gifts Distributors Ltd.
41,100.0,5/3/2005 0:00,5,2005,Euro Shopping Channel
28,100.0,5/31/2005 0:00,5,2005,La Rochelle Gifts
50,67.8,1/6/2003 0:00,1,2003,Online Diecast Creations Co.
32,50.25,3/18/2003 0:00,3,2003,"AV Stores, Co."
42,53.88,5/21/2003 0:00,5,2003,Signal Gift Stores
24,62.36,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
27,69.62,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
26,57.51,11/5/2003 0:00,11,2003,Rovelli Gifts
38,61.15,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
42,59.33,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
23,71.44,12/2/2003 0:00,12,2003,Muscle Machine Inc
21,62.96,1/26/2004 0:00,1,2004,"Corrida Auto Replicas, Ltd"
28,50.85,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
33,72.65,4/13/2004 0:00,4,2004,Mini Caravy
25,62.96,8/17/2004 0:00,8,2004,Amica Models & Co.
28,61.75,9/1/2004 0:00,9,2004,Handji Gifts& Co
46,49.04,10/6/2004 0:00,10,2004,"Iberia Gift Imports, Corp."
30,61.15,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
38,84.25,11/17/2004 0:00,11,2004,"AV Stores, Co."
40,56.91,11/25/2004 0:00,11,2004,Marseille Mini Autos
45,100.0,1/12/2005 0:00,1,2005,Toys4GrownUps.com
27,49.3,2/10/2005 0:00,2,2005,Euro Shopping Channel
42,72.65,4/22/2005 0:00,4,2005,The Sharp Gifts Warehouse
36,63.57,5/29/2005 0:00,5,2005,Souveniers And Things Co.
29,100.0,1/31/2003 0:00,1,2003,Euro Shopping Channel
39,100.0,4/1/2003 0:00,4,2003,"La Corne D'abondance, Co."
45,100.0,6/3/2003 0:00,6,2003,Muscle Machine Inc
47,100.0,8/1/2003 0:00,8,2003,Suominen Souveniers
49,100.0,9/21/2003 0:00,9,2003,"Oulu Toy Supplies, Inc."
46,100.0,10/22/2003 0:00,10,2003,"Dragon Souveniers, Ltd."
48,100.0,11/6/2003 0:00,11,2003,"Stylish Desk Decors, Co."
46,100.0,11/14/2003 0:00,11,2003,"Iberia Gift Imports, Corp."
35,100.0,11/25/2003 0:00,11,2003,Mini Classics
43,100.0,12/9/2003 0:00,12,2003,Diecast Collectables
26,100.0,3/11/2004 0:00,3,2004,Mini Gifts Distributors Ltd.
22,98.18,5/5/2004 0:00,5,2004,Euro Shopping Channel
34,99.41,6/15/2004 0:00,6,2004,Handji Gifts& Co
50,100.0,7/20/2004 0:00,7,2004,Mini Gifts Distributors Ltd.
48,100.0,8/19/2004 0:00,8,2004,Diecast Classics Inc.
41,100.0,9/8/2004 0:00,9,2004,Land of Toys Inc.
36,100.0,10/13/2004 0:00,10,2004,Marta's Replicas Co.
29,100.0,10/22/2004 0:00,10,2004,Canadian Gift Exchange Network
33,37.48,11/5/2004 0:00,11,2004,Vitachrome Inc.
46,100.0,11/19/2004 0:00,11,2004,"Volvo Model Replicas, Co"
38,100.0,12/1/2004 0:00,12,2004,Muscle Machine Inc
20,36.42,12/10/2004 0:00,12,2004,Euro Shopping Channel
22,100.0,1/20/2005 0:00,1,2005,"Anna's Decorations, Ltd"
27,100.0,2/22/2005 0:00,2,2005,Euro Shopping Channel
56,98.18,5/3/2005 0:00,5,2005,Euro Shopping Channel
38,99.41,5/31/2005 0:00,5,2005,La Rochelle Gifts
25,100.0,1/9/2003 0:00,1,2003,"Blauer See Auto, Co."
33,100.0,3/18/2003 0:00,3,2003,"AV Stores, Co."
42,100.0,5/21/2003 0:00,5,2003,Signal Gift Stores
33,100.0,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
38,100.0,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
31,100.0,11/5/2003 0:00,11,2003,Rovelli Gifts
20,100.0,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
44,100.0,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
26,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
27,100.0,1/26/2004 0:00,1,2004,"Corrida Auto Replicas, Ltd"
46,100.0,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
47,100.0,4/26/2004 0:00,4,2004,Diecast Collectables
37,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
31,100.0,9/1/2004 0:00,9,2004,Handji Gifts& Co
24,100.0,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
31,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
50,100.0,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
35,64.69,11/17/2004 0:00,11,2004,"AV Stores, Co."
30,100.0,11/25/2004 0:00,11,2004,Marseille Mini Autos
29,100.0,12/9/2004 0:00,12,2004,Lyon Souveniers
27,100.0,1/12/2005 0:00,1,2005,Toys4GrownUps.com
40,100.0,2/16/2005 0:00,2,2005,Euro Shopping Channel
31,98.99,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
6,100.0,4/23/2005 0:00,4,2005,Handji Gifts& Co
45,100.0,5/29/2005 0:00,5,2005,Souveniers And Things Co.
22,54.09,1/29/2003 0:00,1,2003,Baane Mini Imports
45,68.67,4/1/2003 0:00,4,2003,"La Corne D'abondance, Co."
43,65.02,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
46,61.99,7/24/2003 0:00,7,2003,Technics Stores Inc.
39,69.28,9/21/2003 0:00,9,2003,"Oulu Toy Supplies, Inc."
31,71.1,10/22/2003 0:00,10,2003,"Dragon Souveniers, Ltd."
41,69.28,11/6/2003 0:00,11,2003,"Stylish Desk Decors, Co."
44,60.16,11/14/2003 0:00,11,2003,"Iberia Gift Imports, Corp."
45,70.49,11/25/2003 0:00,11,2003,"Saveley & Henriot, Co."
37,69.89,12/9/2003 0:00,12,2003,Diecast Collectables
35,61.38,2/4/2004 0:00,2,2004,Handji Gifts& Co
28,59.55,3/11/2004 0:00,3,2004,Mini Gifts Distributors Ltd.
30,61.99,5/5/2004 0:00,5,2004,Euro Shopping Channel
30,49.22,6/15/2004 0:00,6,2004,Handji Gifts& Co
25,69.28,7/20/2004 0:00,7,2004,Mini Gifts Distributors Ltd.
29,57.73,8/19/2004 0:00,8,2004,Diecast Classics Inc.
26,57.73,9/8/2004 0:00,9,2004,Scandinavian Gift Ideas
41,53.48,10/13/2004 0:00,10,2004,Marta's Replicas Co.
34,52.87,10/22/2004 0:00,10,2004,Canadian Gift Exchange Network
35,61.21,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
34,61.38,11/19/2004 0:00,11,2004,"Volvo Model Replicas, Co"
50,100.0,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
41,61.99,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
22,96.86,1/20/2005 0:00,1,2005,"Anna's Decorations, Ltd"
35,48.62,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
44,38.5,3/9/2005 0:00,3,2005,"Anna's Decorations, Ltd"
47,61.99,5/3/2005 0:00,5,2005,Euro Shopping Channel
19,49.22,5/31/2005 0:00,5,2005,La Rochelle Gifts
34,90.39,2/17/2003 0:00,2,2003,Rovelli Gifts
29,71.81,4/29/2003 0:00,4,2003,"Australian Collectors, Co."
49,69.27,6/27/2003 0:00,6,2003,Euro Shopping Channel
30,85.32,8/25/2003 0:00,8,2003,Toys4GrownUps.com
21,70.96,10/28/2003 0:00,10,2003,Technics Stores Inc.
50,76.88,1/12/2004 0:00,1,2004,Osaka Souveniers Co.
47,100.0,2/20/2004 0:00,2,2004,"Australian Collectors, Co."
24,76.03,4/2/2004 0:00,4,2004,"Royal Canadian Collectables, Ltd."
27,98.84,5/11/2004 0:00,5,2004,The Sharp Gifts Warehouse
33,86.17,6/28/2004 0:00,6,2004,Gift Depot Inc.
35,90.39,7/23/2004 0:00,7,2004,La Rochelle Gifts
31,71.81,8/21/2004 0:00,8,2004,"Norway Gifts By Mail, Co."
25,82.79,9/16/2004 0:00,9,2004,"Clover Collections, Co."
27,82.79,10/15/2004 0:00,10,2004,Mini Classics
31,100.0,11/2/2004 0:00,11,2004,Diecast Classics Inc.
45,100.0,11/10/2004 0:00,11,2004,Danish Wholesale Imports
27,100.0,11/23/2004 0:00,11,2004,"Tokyo Collectables, Ltd"
27,100.0,12/4/2004 0:00,12,2004,Gift Ideas Corp.
42,69.27,2/2/2005 0:00,2,2005,"Australian Gift Network, Co"
